station_number,month,mean_temp,mean_dew_point,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,rain
386870,8,82.0,51.700000762939453,4.8000001907348633,6.0999999046325684,7.8000001907348633,65.0999984741211,0.0,false
233330,11,12.199999809265137,5.5,10.100000381469727,10.199999809265137,17.5,8.8000001907348633,0.0099999997764825821,false
477410,8,82.5999984741211,73.300003051757812,12.199999809265137,3.2000000476837158,8.0,77.199996948242188,0.0,false
268500,5,60.099998474121094,52.900001525878906,3.7000000476837158,5.5999999046325684,11.699999809265137,50.5,0.34999999403953552,false
339760,4,47.099998474121094,38.0,9.6000003814697266,7.0,11.699999809265137,43.299999237060547,0.079999998211860657,false
121850,12,22.200000762939453,17.5,4.9000000953674316,5.5999999046325684,13.600000381469727,18.899999618530273,0.0,false
333120,3,18.0,9.1999998092651367,5.8000001907348633,2.2000000476837158,3.9000000953674316,8.6000003814697266,0.0,false
230320,8,46.799999237060547,41.400001525878906,11.600000381469727,12.399999618530273,19.399999618530273,35.400001525878906,0.15999999642372131,true
357910,4,44.599998474121094,23.899999618530273,31.100000381469727,5.0999999046325684,9.6999998092651367,32.5,0.0,false
336580,12,19.700000762939453,16.700000762939453,5.4000000953674316,10.399999618530273,11.699999809265137,8.1999998092651367,0.11999999731779099,false
219230,2,-34.200000762939453,-39.5,20.0,1.0,3.9000000953674316,-38.200000762939453,0.0,false
505270,5,54.599998474121094,31.399999618530273,12.399999618530273,15.100000381469727,27.200000762939453,40.299999237060547,0.0,false
583140,7,81.5,75.699996948242188,12.699999809265137,1.7000000476837158,5.8000001907348633,73.4000015258789,0.0,false
337110,5,60.5,39.700000762939453,6.1999998092651367,6.3000001907348633,9.6999998092651367,45.700000762939453,0.0,false
20860,5,61.799999237060547,45.700000762939453,10.899999618530273,6.8000001907348633,12.0,46.400001525878906,0.0,false
234050,4,26.200000762939453,22.700000762939453,12.199999809265137,10.399999618530273,13.600000381469727,8.6000003814697266,0.0,false
544010,2,18.700000762939453,-2.4000000953674316,13.100000381469727,5.3000001907348633,9.6999998092651367,13.300000190734863,0.0,false
295740,2,-14.899999618530273,-17.399999618530273,1.3999999761581421,1.2000000476837158,5.8000001907348633,-31.899999618530273,0.0,false
246290,5,37.200000762939453,29.299999237060547,27.200000762939453,0.699999988079071,1.8999999761581421,20.5,0.11999999731779099,true
484000,1,79.4000015258789,61.900001525878906,3.5999999046325684,2.4000000953674316,8.0,66.199996948242188,0.0,false
125750,10,47.099998474121094,39.900001525878906,8.6000003814697266,3.2000000476837158,7.8000001907348633,41.400001525878906,0.0,false
246290,12,-26.0,-31.299999237060547,29.0,3.5999999046325684,7.8000001907348633,-33.200000762939453,0.019999999552965164,true
467480,7,83.5,76.0,10.899999618530273,7.0,10.100000381469727,77.5,0.0,false
322170,2,31.600000381469727,31.5,1.0,28.399999618530273,35.0,30.600000381469727,0.23999999463558197,false
655620,2,86.300003051757812,70.4000015258789,6.5999999046325684,0.5,4.0999999046325684,77.699996948242188,0.0,false
339760,6,67.800003051757812,62.599998474121094,4.8000001907348633,3.4000000953674316,7.8000001907348633,63.299999237060547,0.039999999105930328,false
21280,11,21.0,17.100000381469727,5.0,1.2999999523162842,1.8999999761581421,11.800000190734863,0.0099999997764825821,false
334640,10,58.299999237060547,54.900001525878906,7.0999999046325684,4.9000000953674316,7.8000001907348633,52.299999237060547,0.0099999997764825821,true
949860,6,8.3999996185302734,4.8000001907348633,0.10000000149011612,37.400001525878906,49.900001525878906,4.0999999046325684,0.0,false
21200,3,22.899999618530273,15.699999809265137,23.299999237060547,2.7000000476837158,8.8999996185302734,7.3000001907348633,0.0,false
412560,6,94.699996948242188,62.599998474121094,5.9000000953674316,3.2999999523162842,9.8999996185302734,87.0999984741211,0.0,false
655030,6,87.9000015258789,69.699996948242188,8.0,2.4000000953674316,6.0,75.699996948242188,0.11999999731779099,false
479450,10,78.4000015258789,65.699996948242188,9.3999996185302734,12.199999809265137,15.0,72.0999984741211,0.0,false
413160,10,75.0999984741211,51.0,7.0,3.2999999523162842,8.0,64.5999984741211,0.0,false
404390,12,64.300003051757812,47.900001525878906,5.8000001907348633,2.7000000476837158,7.0,51.799999237060547,0.0,false
614150,3,64.199996948242188,57.400001525878906,7.5,9.1999998092651367,14.0,55.799999237060547,0.0,false
72300,3,39.599998474121094,31.5,7.0999999046325684,5.9000000953674316,8.0,31.799999237060547,0.0,false
865800,9,56.599998474121094,52.200000762939453,5.6999998092651367,6.9000000953674316,15.899999618530273,51.599998474121094,0.0,false
164700,7,75.9000015258789,58.299999237060547,6.1999998092651367,7.6999998092651367,12.0,70.5,0.11999999731779099,false
72220,9,56.400001525878906,52.900001525878906,6.1999998092651367,4.3000001907348633,9.8999996185302734,44.599998474121094,0.0,true
467560,11,72.9000015258789,69.5999984741211,6.0,11.800000190734863,15.899999618530273,66.5999984741211,0.0,false
855740,6,41.299999237060547,37.5,5.5,1.7999999523162842,7.0,37.200000762939453,0.039999999105930328,false
984290,3,84.699996948242188,69.199996948242188,6.8000001907348633,10.300000190734863,19.0,76.0999984741211,0.0,false
85450,2,46.799999237060547,36.299999237060547,6.8000001907348633,4.5999999046325684,8.0,41.0,0.0,false
64500,3,43.0,34.599998474121094,5.0,10.5,18.100000381469727,39.0,0.23999999463558197,false
466960,10,77.199996948242188,74.0,5.6999998092651367,9.8000001907348633,18.100000381469727,72.300003051757812,0.50999999046325684,false
467520,9,82.0999984741211,73.0,6.9000000953674316,3.5999999046325684,11.100000381469727,77.0,0.0,false
76520,11,59.099998474121094,52.299999237060547,9.6000003814697266,15.399999618530273,29.899999618530273,46.799999237060547,0.0,false
166270,12,47.5,39.299999237060547,7.5,14.199999809265137,15.899999618530273,42.799999237060547,0.0,false
25840,12,33.599998474121094,32.099998474121094,1.1000000238418579,9.5,20.0,26.799999237060547,0.31000000238418579,true
570060,1,34.400001525878906,21.299999237060547,5.0999999046325684,0.800000011920929,3.9000000953674316,23.899999618530273,0.0,false
160800,12,38.900001525878906,37.700000762939453,1.1000000238418579,1.2999999523162842,6.0,36.299999237060547,0.039999999105930328,true
508440,2,1.5,-5.1999998092651367,11.100000381469727,4.6999998092651367,9.6999998092651367,-9.1999998092651367,0.0,false
442070,10,29.899999618530273,18.0,27.5,11.399999618530273,17.5,24.299999237060547,0.0,false
355320,10,43.0,36.599998474121094,9.1000003814697266,11.100000381469727,17.5,37.599998474121094,0.0099999997764825821,false
595620,7,83.199996948242188,73.0,17.399999618530273,3.5999999046325684,5.8000001907348633,77.5,0.0,false
38790,5,49.5,42.599998474121094,17.200000762939453,11.600000381469727,20.0,47.5,0.0,false
485510,3,83.5,73.800003051757812,4.6999998092651367,1.7000000476837158,5.0999999046325684,72.300003051757812,0.0,false
303930,6,60.200000762939453,39.799999237060547,28.299999237060547,9.3999996185302734,13.600000381469727,42.799999237060547,0.0,false
315610,11,24.700000762939453,19.200000762939453,5.0999999046325684,13.300000190734863,15.5,23.700000762939453,0.0,false
223610,10,34.400001525878906,31.600000381469727,14.300000190734863,12.5,17.5,30.0,0.070000000298023224,false
25640,12,34.900001525878906,33.099998474121094,6.1999998092651367,9.6999998092651367,19.0,27.700000762939453,0.0,false
601850,5,66.5,58.200000762939453,8.3999996185302734,9.1999998092651367,14.0,56.700000762939453,0.0,false
577130,9,67.9000015258789,62.200000762939453,7.4000000953674316,1.3999999761581421,5.8000001907348633,61.900001525878906,0.019999999552965164,false
171160,10,51.0,48.900001525878906,8.8999996185302734,1.2000000476837158,2.9000000953674316,49.599998474121094,0.20000000298023224,false
917920,5,74.0999984741211,65.4000015258789,28.399999618530273,9.0,14.0,60.099998474121094,0.0,false
294810,5,43.299999237060547,26.899999618530273,31.100000381469727,4.6999998092651367,9.6999998092651367,22.799999237060547,0.0,false
942830,4,78.300003051757812,71.5999984741211,31.100000381469727,1.0,1.8999999761581421,72.0999984741211,0.0,false
308530,12,-15.800000190734863,-25.200000762939453,31.100000381469727,2.7999999523162842,7.8000001907348633,-25.399999618530273,0.0,false
298580,3,12.199999809265137,1.8999999761581421,31.100000381469727,1.7000000476837158,3.9000000953674316,-13.899999618530273,0.0,false
215410,6,30.799999237060547,27.0,20.200000762939453,12.5,15.5,27.299999237060547,0.0,false
344760,2,18.100000381469727,15.199999809265137,2.5,12.0,15.5,16.0,0.0,false
292820,8,53.5,46.799999237060547,24.200000762939453,3.9000000953674316,5.8000001907348633,50.0,0.039999999105930328,false
232420,7,45.299999237060547,35.400001525878906,12.399999618530273,12.199999809265137,15.5,35.799999237060547,0.0,false
287660,10,38.400001525878906,35.799999237060547,8.6999998092651367,6.6999998092651367,11.699999809265137,34.0,0.2800000011920929,false
223830,7,50.799999237060547,35.5,28.399999618530273,7.5,11.699999809265137,39.700000762939453,0.0,false
304930,9,38.299999237060547,29.799999237060547,31.100000381469727,3.0999999046325684,7.8000001907348633,26.200000762939453,0.039999999105930328,false
389430,8,81.0,44.900001525878906,6.1999998092651367,7.5,11.699999809265137,66.0,0.0,false
233310,3,2.4000000953674316,-2.2999999523162842,11.0,10.300000190734863,15.5,-8.0,0.0,false
655070,12,79.0999984741211,46.700000762939453,2.2999999523162842,3.7000000476837158,6.0,64.800003051757812,0.0,false
543860,10,43.299999237060547,28.0,12.399999618530273,2.2000000476837158,3.9000000953674316,29.100000381469727,0.0,false
596320,2,72.300003051757812,69.5999984741211,9.1000003814697266,5.5999999046325684,9.6999998092651367,63.299999237060547,0.5899999737739563,true
589110,4,72.5999984741211,57.0,12.699999809265137,2.2000000476837158,5.8000001907348633,64.4000015258789,0.0,false
961630,10,78.300003051757812,74.5999984741211,6.8000001907348633,3.4000000953674316,8.0,73.4000015258789,1.5399999618530273,false
859300,2,48.599998474121094,44.799999237060547,1.7999999523162842,26.200000762939453,37.900001525878906,43.5,0.0099999997764825821,false
312950,11,18.0,10.199999809265137,11.0,9.6999998092651367,15.5,6.3000001907348633,0.15999999642372131,false
133880,4,57.099998474121094,39.299999237060547,12.399999618530273,3.0999999046325684,5.8000001907348633,38.700000762939453,0.0,false
216360,4,-14.600000381469727,-17.799999237060547,4.3000001907348633,16.399999618530273,19.399999618530273,-26.100000381469727,0.0,false
32620,2,34.099998474121094,29.100000381469727,11.899999618530273,8.3000001907348633,20.0,27.5,0.0,false
544360,8,75.0,72.4000015258789,9.6999998092651367,0.800000011920929,3.9000000953674316,69.800003051757812,0.15000000596046448,false
61910,2,22.0,18.0,11.100000381469727,13.399999618530273,20.0,19.200000762939453,0.0,false
283340,9,55.5,44.299999237060547,31.100000381469727,1.1000000238418579,7.8000001907348633,39.700000762939453,0.0,false
124350,9,64.800003051757812,59.900001525878906,3.2000000476837158,10.5,19.399999618530273,61.5,0.039999999105930328,false
29810,12,40.799999237060547,38.400001525878906,6.8000001907348633,24.700000762939453,34.0,39.900001525878906,0.0,false
322150,10,45.200000762939453,42.700000762939453,8.0,12.199999809265137,21.399999618530273,32.200000762939453,0.0,false
307810,4,32.299999237060547,15.699999809265137,20.399999618530273,3.0999999046325684,5.8000001907348633,19.0,0.0,false
325960,5,38.700000762939453,33.900001525878906,12.399999618530273,6.0999999046325684,9.6999998092651367,34.5,0.079999998211860657,false
234990,4,28.799999237060547,17.799999237060547,12.399999618530273,1.3999999761581421,3.9000000953674316,13.600000381469727,0.0,false
599850,6,79.0999984741211,77.300003051757812,10.699999809265137,19.399999618530273,54.400001525878906,78.4000015258789,0.0,false
984440,8,82.699996948242188,77.0,10.899999618530273,3.2999999523162842,7.8000001907348633,76.800003051757812,0.0,false
619970,3,49.599998474121094,43.5,9.6999998092651367,11.899999618530273,16.899999618530273,41.900001525878906,0.0,false
338690,10,36.900001525878906,31.600000381469727,4.4000000953674316,5.3000001907348633,9.6999998092651367,30.200000762939453,0.0,false
64310,11,49.900001525878906,42.400001525878906,2.5,13.5,15.0,43.5,0.0,false
40530,2,15.199999809265137,8.8999996185302734,44.799999237060547,9.6999998092651367,15.899999618530273,8.6000003814697266,0.0,false
239550,1,-8.1999998092651367,-11.5,18.5,8.0,9.6999998092651367,-16.200000762939453,0.0,false
569660,5,86.5999984741211,65.699996948242188,18.600000381469727,5.5,13.600000381469727,69.5999984741211,0.0,false
234120,6,60.700000762939453,33.900001525878906,31.5,7.1999998092651367,9.6999998092651367,45.099998474121094,0.0,false
239140,12,7.6999998092651367,6.4000000953674316,9.1999998092651367,3.9000000953674316,5.8000001907348633,0.30000001192092896,0.039999999105930328,false
309780,12,-5.9000000953674316,-8.8999996185302734,31.100000381469727,2.7999999523162842,5.8000001907348633,-15.5,0.0,false
173700,4,64.5999984741211,51.900001525878906,8.3999996185302734,7.3000001907348633,12.0,60.799999237060547,0.0,false
919580,6,68.199996948242188,58.200000762939453,15.5,3.0,6.0,58.799999237060547,0.0,false
533520,4,54.5,3.7999999523162842,18.600000381469727,6.6999998092651367,9.6999998092651367,25.200000762939453,0.0,false
224030,1,-16.200000762939453,-20.5,28.399999618530273,1.7000000476837158,3.9000000953674316,-22.700000762939453,0.0,false
585060,8,72.5,64.699996948242188,18.600000381469727,14.699999809265137,27.200000762939453,68.0,0.0,false
286610,10,33.799999237060547,30.5,13.800000190734863,11.100000381469727,13.600000381469727,27.100000381469727,0.0099999997764825821,false
231030,6,35.299999237060547,32.700000762939453,9.6999998092651367,11.699999809265137,15.5,32.0,0.0,true
319810,3,28.200000762939453,11.0,31.100000381469727,6.0999999046325684,9.6999998092651367,18.0,0.019999999552965164,false
247180,9,46.700000762939453,37.5,27.5,3.0999999046325684,5.8000001907348633,29.5,0.0,false
230220,1,-16.899999618530273,-21.200000762939453,6.1999998092651367,8.3000001907348633,13.600000381469727,-19.799999237060547,0.0099999997764825821,false
218130,9,29.200000762939453,25.399999618530273,16.399999618530273,4.1999998092651367,7.8000001907348633,23.899999618530273,0.0099999997764825821,false
542590,1,1.0,-8.8999996185302734,8.5,1.8999999761581421,5.8000001907348633,-24.700000762939453,0.0,false
871550,3,71.300003051757812,65.699996948242188,11.199999809265137,1.7000000476837158,4.0999999046325684,65.800003051757812,0.0,false
295570,9,52.700000762939453,40.200000762939453,12.399999618530273,7.8000001907348633,13.600000381469727,42.400001525878906,0.0,false
360610,4,44.799999237060547,29.5,31.100000381469727,0.60000002384185791,1.8999999761581421,25.299999237060547,0.0,false
583340,3,41.799999237060547,27.100000381469727,7.6999998092651367,5.3000001907348633,7.8000001907348633,36.099998474121094,0.0,false
386960,9,67.9000015258789,35.200000762939453,10.699999809265137,10.0,13.600000381469727,55.900001525878906,0.0,false
442390,7,57.200000762939453,54.099998474121094,8.1999998092651367,1.8999999761581421,5.8000001907348633,53.799999237060547,1.1799999475479126,false
518280,9,66.5999984741211,32.700000762939453,5.5,2.7999999523162842,5.8000001907348633,47.700000762939453,0.0,false
295570,1,29.600000381469727,3.5999999046325684,31.100000381469727,12.199999809265137,15.5,26.399999618530273,0.0,false
549450,11,38.200000762939453,21.200000762939453,17.0,6.6999998092651367,13.600000381469727,29.5,0.0,false
231460,12,-14.199999809265137,-18.600000381469727,6.0999999046325684,7.5,13.600000381469727,-20.0,0.0,false
946930,2,79.0,52.0,24.899999618530273,9.3000001907348633,14.0,65.300003051757812,0.0,false
117820,8,65.199996948242188,54.099998474121094,8.1999998092651367,7.8000001907348633,15.5,51.299999237060547,0.0,false
590870,10,79.199996948242188,71.5,9.3999996185302734,1.8999999761581421,5.8000001907348633,68.4000015258789,0.0,true
350780,7,58.299999237060547,41.0,24.0,6.0999999046325684,7.8000001907348633,41.400001525878906,0.0,false
355490,11,39.700000762939453,26.399999618530273,25.700000762939453,5.3000001907348633,9.6999998092651367,28.200000762939453,0.0,false
655180,5,89.9000015258789,66.4000015258789,14.600000381469727,8.0,14.0,80.0999984741211,0.0,false
484250,8,82.9000015258789,72.4000015258789,7.9000000953674316,4.0999999046325684,9.8999996185302734,75.199996948242188,0.0,false
583340,4,71.199996948242188,55.299999237060547,11.300000190734863,5.3000001907348633,7.8000001907348633,57.200000762939453,0.0,false
14030,7,56.099998474121094,55.799999237060547,4.0999999046325684,13.699999809265137,18.100000381469727,52.5,0.20000000298023224,false
318780,7,66.0,63.400001525878906,7.8000001907348633,1.6000000238418579,3.9000000953674316,59.400001525878906,0.31000000238418579,false
844010,6,69.9000015258789,60.5,10.699999809265137,7.5999999046325684,19.0,61.5,0.0,false
136220,9,67.800003051757812,59.5,3.5999999046325684,1.8999999761581421,5.8000001907348633,54.5,0.0,false
587250,7,81.9000015258789,72.0,12.600000381469727,1.8999999761581421,5.8000001907348633,71.5999984741211,0.0,true
133880,6,64.5999984741211,49.200000762939453,12.399999618530273,3.5999999046325684,7.8000001907348633,54.299999237060547,0.0,false
226710,8,65.699996948242188,55.200000762939453,17.799999237060547,2.2999999523162842,7.8000001907348633,59.200000762939453,0.029999999329447746,false
783210,11,76.9000015258789,69.699996948242188,3.7999999523162842,5.0,13.600000381469727,71.0999984741211,0.0,false
964490,10,78.0999984741211,73.5999984741211,11.800000190734863,7.5,9.8999996185302734,75.199996948242188,0.11999999731779099,false
655180,12,76.800003051757812,39.099998474121094,2.2000000476837158,2.0,6.0,65.300003051757812,0.0,false
121250,10,36.700000762939453,33.5,5.9000000953674316,5.8000001907348633,11.699999809265137,30.200000762939453,0.0,false
253720,11,33.099998474121094,28.200000762939453,11.0,11.399999618530273,17.5,29.299999237060547,0.0,false
21640,9,47.700000762939453,42.900001525878906,21.600000381469727,2.0999999046325684,5.0999999046325684,43.900001525878906,0.039999999105930328,false
377350,6,69.5999984741211,63.700000762939453,7.1999998092651367,2.9000000953674316,5.8000001907348633,59.700000762939453,0.0,false
545270,10,57.900001525878906,40.5,5.0,1.3999999761581421,3.9000000953674316,46.900001525878906,0.0,true
484260,4,89.800003051757812,73.800003051757812,4.6999998092651367,3.7000000476837158,8.0,79.699996948242188,0.0,false
366390,8,65.5999984741211,41.900001525878906,31.100000381469727,1.8999999761581421,7.8000001907348633,47.299999237060547,0.0,false
944480,7,59.599998474121094,50.700000762939453,10.699999809265137,9.8000001907348633,15.899999618530273,53.400001525878906,0.11999999731779099,false
653060,3,86.300003051757812,32.099998474121094,1.3999999761581421,2.9000000953674316,6.0,76.5999984741211,0.0,false
247380,4,38.0,26.600000381469727,21.600000381469727,2.7999999523162842,3.9000000953674316,28.0,0.0,false
238030,3,12.899999618530273,8.8999996185302734,16.299999237060547,2.2000000476837158,3.9000000953674316,0.5,0.0099999997764825821,false
202740,11,-6.3000001907348633,-10.0,19.399999618530273,12.5,15.5,-8.8999996185302734,0.0,false
28750,10,49.200000762939453,47.5,9.8999996185302734,9.8999996185302734,20.0,43.900001525878906,0.17000000178813934,false
442870,3,32.5,14.600000381469727,31.100000381469727,1.7000000476837158,5.8000001907348633,19.799999237060547,0.0,false
431100,3,80.5999984741211,72.699996948242188,5.0,0.800000011920929,5.0999999046325684,73.800003051757812,0.0,false
155440,7,64.300003051757812,45.400001525878906,12.399999618530273,9.3999996185302734,17.5,54.700000762939453,0.0,false
249460,7,62.0,42.799999237060547,31.100000381469727,5.8000001907348633,7.8000001907348633,46.0,0.34999999403953552,false
318950,4,28.200000762939453,2.0,31.100000381469727,11.899999618530273,19.399999618530273,18.700000762939453,0.029999999329447746,false
279060,5,60.5,39.799999237060547,6.1999998092651367,7.1999998092651367,9.6999998092651367,52.900001525878906,0.0,false
356710,9,54.299999237060547,40.900001525878906,12.399999618530273,10.0,19.399999618530273,48.400001525878906,0.0,false
612650,1,86.699996948242188,29.200000762939453,7.0999999046325684,5.3000001907348633,12.0,72.9000015258789,0.0,false
542730,10,54.200000762939453,44.099998474121094,13.800000190734863,4.4000000953674316,11.699999809265137,40.299999237060547,0.019999999552965164,false
313290,5,63.599998474121094,31.299999237060547,31.100000381469727,7.5,9.6999998092651367,48.599998474121094,0.0,false
219550,4,-4.6999998092651367,-8.0,21.299999237060547,10.300000190734863,13.600000381469727,-15.300000190734863,0.0,false
356830,9,57.799999237060547,39.200000762939453,12.399999618530273,5.8000001907348633,13.600000381469727,36.700000762939453,0.0,false
964490,4,81.699996948242188,76.0999984741211,10.600000381469727,4.1999998092651367,8.8999996185302734,76.300003051757812,0.0,false
594560,3,56.200000762939453,52.5,13.699999809265137,3.5999999046325684,5.8000001907348633,50.900001525878906,0.11999999731779099,false
221010,7,57.099998474121094,53.200000762939453,19.299999237060547,4.1999998092651367,7.8000001907348633,48.599998474121094,0.019999999552965164,false
276120,1,9.1000003814697266,4.9000000953674316,3.0,4.6999998092651367,7.8000001907348633,-4.0,0.2800000011920929,false
986420,8,82.199996948242188,74.699996948242188,14.600000381469727,0.800000011920929,3.9000000953674316,76.0999984741211,0.0,false
338890,4,47.599998474121094,38.299999237060547,12.699999809265137,11.399999618530273,15.5,43.0,3.1500000953674316,false
282750,4,40.200000762939453,32.5,30.200000762939453,5.3000001907348633,9.6999998092651367,35.599998474121094,0.039999999105930328,false
61190,10,51.5,48.400001525878906,10.600000381469727,18.299999237060547,26.0,48.599998474121094,0.019999999552965164,false
319210,8,74.199996948242188,69.800003051757812,23.299999237060547,7.5,11.699999809265137,64.800003051757812,0.0,false
614980,5,96.300003051757812,37.400001525878906,6.1999998092651367,1.3999999761581421,4.0999999046325684,81.5,0.0,false
238200,4,21.899999618530273,10.600000381469727,27.0,1.3999999761581421,3.9000000953674316,13.600000381469727,0.0099999997764825821,false
595670,8,78.699996948242188,74.699996948242188,16.899999618530273,7.1999998092651367,13.600000381469727,74.5,0.0,false
655160,2,83.699996948242188,35.599998474121094,3.5999999046325684,2.0,6.0,68.699996948242188,0.0,false
122700,3,45.0,38.900001525878906,5.0999999046325684,8.3000001907348633,11.699999809265137,32.900001525878906,0.0,false
484310,9,79.5999984741211,73.300003051757812,6.5999999046325684,1.0,2.9000000953674316,74.300003051757812,0.15999999642372131,false
286880,9,50.599998474121094,37.799999237060547,14.600000381469727,7.5,15.5,34.900001525878906,0.0,false
506580,6,71.0999984741211,59.400001525878906,16.899999618530273,3.0999999046325684,9.6999998092651367,58.5,0.0,false
225460,5,31.200000762939453,29.200000762939453,2.4000000953674316,10.300000190734863,15.5,27.700000762939453,0.0,false
442180,3,23.399999618530273,9.3999996185302734,12.399999618530273,0.800000011920929,3.9000000953674316,4.8000001907348633,0.0,false
162800,8,68.4000015258789,57.299999237060547,12.100000381469727,18.299999237060547,29.899999618530273,64.4000015258789,0.019999999552965164,false
372280,12,34.099998474121094,24.200000762939453,16.899999618530273,4.6999998092651367,7.8000001907348633,26.200000762939453,0.0,false
313290,2,-23.399999618530273,-30.0,31.100000381469727,3.9000000953674316,13.600000381469727,-36.900001525878906,0.0,false
430630,7,75.300003051757812,68.9000015258789,4.0999999046325684,3.7000000476837158,5.0999999046325684,72.0,0.0099999997764825821,false
313480,2,-3.2000000476837158,-13.800000190734863,31.100000381469727,0.30000001192092896,1.8999999761581421,-23.799999237060547,0.0,false
623000,9,76.5999984741211,61.099998474121094,6.1999998092651367,4.3000001907348633,7.0,66.4000015258789,0.0,false
387130,6,79.300003051757812,42.400001525878906,16.600000381469727,4.6999998092651367,7.8000001907348633,66.5999984741211,0.0,false
598550,3,81.800003051757812,73.300003051757812,13.800000190734863,6.9000000953674316,9.6999998092651367,74.5,0.0,false
208620,12,-2.7999999523162842,-5.5,9.6999998092651367,12.199999809265137,15.5,-15.699999809265137,0.079999998211860657,false
292820,10,24.100000381469727,19.5,24.899999618530273,3.5999999046325684,7.8000001907348633,15.399999618530273,0.0,false
315610,2,-5.0,-13.5,11.5,10.0,15.5,-28.799999237060547,0.0,false
591580,11,72.300003051757812,59.5,9.5,6.4000000953674316,9.6999998092651367,66.199996948242188,0.0,false
40230,4,34.099998474121094,27.100000381469727,33.099998474121094,4.5999999046325684,8.8999996185302734,27.899999618530273,0.0,false
537870,8,68.300003051757812,62.900001525878906,16.600000381469727,1.8999999761581421,5.8000001907348633,62.099998474121094,0.34999999403953552,false
333930,10,34.599998474121094,32.299999237060547,1.2999999523162842,10.800000190734863,17.5,33.099998474121094,0.0,true
587540,7,79.199996948242188,74.800003051757812,12.899999618530273,1.3999999761581421,5.8000001907348633,75.0,0.79000002145767212,false
535930,7,69.300003051757812,60.599998474121094,15.100000381469727,1.7000000476837158,3.9000000953674316,57.200000762939453,0.0,false
309610,6,58.5,54.0,20.399999618530273,10.0,17.5,56.5,0.11999999731779099,false
287220,7,61.5,54.099998474121094,11.5,6.0999999046325684,9.6999998092651367,50.0,0.0,false
305420,9,41.299999237060547,35.299999237060547,31.100000381469727,3.9000000953674316,5.8000001907348633,27.5,0.0,false
534630,10,44.200000762939453,27.799999237060547,14.100000381469727,1.8999999761581421,5.8000001907348633,28.0,0.0,false
470700,7,73.800003051757812,70.199996948242188,9.6999998092651367,4.6999998092651367,7.8000001907348633,68.0,0.10999999940395355,false
295760,1,-2.7000000476837158,-9.3000001907348633,6.9000000953674316,4.6999998092651367,5.8000001907348633,-20.0,0.0,false
11020,12,25.700000762939453,20.799999237060547,24.399999618530273,11.100000381469727,22.0,24.399999618530273,0.0,false
77560,6,63.599998474121094,60.5,9.6999998092651367,11.699999809265137,20.0,58.299999237060547,0.079999998211860657,false
442120,4,39.700000762939453,21.700000762939453,31.100000381469727,5.5,11.699999809265137,27.299999237060547,0.0,false
539150,8,76.0999984741211,66.800003051757812,14.600000381469727,1.1000000238418579,3.9000000953674316,63.0,0.0,false
587150,9,77.5,73.699996948242188,5.8000001907348633,9.1999998092651367,13.600000381469727,74.300003051757812,0.23999999463558197,false
333560,4,57.200000762939453,40.900001525878906,8.1000003814697266,2.2000000476837158,5.8000001907348633,44.599998474121094,0.0,false
282550,4,31.799999237060547,30.100000381469727,5.0999999046325684,5.0999999046325684,9.6999998092651367,28.899999618530273,0.18999999761581421,false
73000,5,52.400001525878906,51.5,3.2000000476837158,5.4000000953674316,9.8999996185302734,50.0,0.0,true
508440,4,50.200000762939453,21.200000762939453,12.300000190734863,6.4000000953674316,9.6999998092651367,27.5,0.0,false
319420,11,30.799999237060547,10.800000190734863,31.100000381469727,1.7000000476837158,3.9000000953674316,14.699999809265137,0.0,false
812510,3,75.0,68.699996948242188,12.100000381469727,2.0999999046325684,6.0,65.800003051757812,0.0,false
319150,1,7.4000000953674316,-7.3000001907348633,12.399999618530273,5.3000001907348633,9.6999998092651367,-5.0999999046325684,0.0,false
309570,6,67.0,55.700000762939453,18.600000381469727,3.2999999523162842,7.8000001907348633,49.5,0.0,false
710814,10,5.0,0.89999997615814209,7.6999998092651367,33.5,35.0,3.2000000476837158,0.0,false
237740,7,47.299999237060547,40.799999237060547,17.0,3.2999999523162842,7.8000001907348633,37.200000762939453,0.039999999105930328,false
306920,1,-34.200000762939453,-39.5,23.600000381469727,4.4000000953674316,7.8000001907348633,-45.599998474121094,0.0,false
348660,6,70.4000015258789,49.700000762939453,12.399999618530273,9.3999996185302734,15.5,58.599998474121094,0.0,false
29520,12,11.399999618530273,7.3000001907348633,13.600000381469727,5.0,8.8999996185302734,2.5,0.0099999997764825821,false
166840,3,44.900001525878906,34.0,6.1999998092651367,16.100000381469727,20.0,43.900001525878906,0.0,false
351660,6,75.5,47.5,21.700000762939453,6.9000000953674316,7.8000001907348633,61.900001525878906,0.0,false
574470,5,73.800003051757812,69.199996948242188,11.0,1.7000000476837158,5.8000001907348633,70.9000015258789,0.23999999463558197,false
232190,7,46.5,38.799999237060547,25.200000762939453,5.3000001907348633,7.8000001907348633,35.599998474121094,0.0,false
874360,12,81.0,64.199996948242188,18.600000381469727,11.399999618530273,22.899999618530273,71.800003051757812,0.0,false
353940,3,20.399999618530273,14.5,14.899999618530273,3.4000000953674316,5.8000001907348633,9.3000001907348633,0.0,false
64470,6,53.299999237060547,40.799999237060547,5.6999998092651367,4.0,9.8999996185302734,43.0,0.0,false
